"TABLA_PUENTE_LINEA_ID","TABLA_PUENTE_ID","ORIGEN_SERVICIO","DESTINO_SERVICIO","SERVICIO","CONCEPTO_MODALIDAD","FORMA_PAGO","CANTIDAD","NO_LINEA","LINEA_ARTICULO","UNIDAD_MEDIDA","REFERENCIA_APLICACION","SUBTOTAL","CODIGO_IVA","TASA_IVA","MONTO_IVA","CODIGO_RETENCION_IVA","TASA_RET_IVA","MONTO_RET_IVA","CODIGO_RETENCION_ISR","TASA_RET_ISR","MONTO_RET_ISR","TOTAL","CREATION_DATE","CREATED_BY","LAST_UPDATE_DATE","LAST_UPDATED_BY","LAST_UPDATE_LOGIN"
2430781,967571,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,3,"BOLETOS DE AUTOBUS","","22092125ERP1MSERT",34.48,"TAS-IVAAR16%",16,5.52,"",0,0,"",0,0,40,23/09/21,1,23/09/21,1,
2430782,967572,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,1,"BOLETOS DE AUTOBUS","","220921277ERP4MSERT",675,"TAS-IVAAR16%",16,108,"",0,0,"",0,0,783,23/09/21,1,23/09/21,1,
2430783,967573,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,1,"BOLETOS DE AUTOBUS","","220921103ERP1MSERT",25.86,"TAS-IVAAR16%",16,4.14,"",0,0,"",0,0,30,23/09/21,1,23/09/21,1,
2430784,967574,"","","VENTAS MISCELANEAS","PULLMAN PRIMERA CLASE ER","EFE",1,1,"BOLETOS DE AUTOBUS","","220921156ERP1MSERT",25.86,"TAS-IVAAR16%",16,4.14,"",0,0,"",0,0,30,23/09/21,1,23/09/21,1,
2430785,967574,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,2,"BOLETOS DE AUTOBUS","","220921156ERP1MSERT",129.31,"TAS-IVAAR16%",16,20.69,"",0,0,"",0,0,150,23/09/21,1,23/09/21,1,
2430786,967575,"","","VENTAS MISCELANEAS","EXCESO EQUIPAJE","EFE",1,1,"BOLETOS DE AUTOBUS","","220921277ERP1MSERT",672.41,"TAS-IVAAR16%",16,107.59,"",0,0,"",0,0,780,23/09/21,1,23/09/21,1,
2430787,967575,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,2,"BOLETOS DE AUTOBUS","","220921277ERP1MSERT",525,"TAS-IVAAR16%",16,84,"",0,0,"",0,0,609,23/09/21,1,23/09/21,1,
2430788,967575,"","","VENTAS MISCELANEAS","AEROPUERTO ER","EFE",1,3,"BOLETOS DE AUTOBUS","","220921277ERP1MSERT",120.69,"TAS-IVAAR16%",16,19.31,"",0,0,"",0,0,140,23/09/21,1,23/09/21,1,
2430789,967575,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,4,"BOLETOS DE AUTOBUS","","220921277ERP1MSERT",543.06,"TAS-IVAAR16%",16,86.85,"",0,0,"",0,0,630,23/09/21,1,23/09/21,1,
2430790,967576,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","22092118ERT4MSTPT",54,"TAS-IVAEXE",0,0,"",0,0,"",0,0,54,23/09/21,1,23/09/21,1,
2430791,967577,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","22092118ERT4MSTPT",46.55,"TAS-IVAAR16%",16,7.45,"",0,0,"",0,0,54,23/09/21,1,23/09/21,1,
2430792,967578,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,1,"BOLETOS DE AUTOBUS","","22092117ERP1MSERT",189.65,"TAS-IVAAR16%",16,30.35,"",0,0,"",0,0,220,23/09/21,1,23/09/21,1,
2430793,967579,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,1,"BOLETOS DE AUTOBUS","","220921115ERP4MSERT",564.65,"TAS-IVAAR16%",16,90.35,"",0,0,"",0,0,655,23/09/21,1,23/09/21,1,
2430794,967580,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,1,"BOLETOS DE AUTOBUS","","22092191TPP1MSTTP1T",-58.62,"TAS-IVAAR16%",16,-9.38,"",0,0,"",0,0,-68,23/09/21,1,23/09/21,1,
2430795,967580,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,2,"BOLETOS DE AUTOBUS","","22092191TPP1MSTTP1T",145.69,"TAS-IVAAR16%",16,23.31,"",0,0,"",0,0,169,23/09/21,1,23/09/21,1,
2430796,967581,"","","VENTAS MISCELANEAS","EXCESO DE EQUIPAJE TTP","EFE",1,1,"BOLETOS DE AUTOBUS","","22092120TPP1MSTPT",68.97,"TAS-IVAAR16%",16,11.04,"",0,0,"",0,0,80,23/09/21,1,23/09/21,1,
2430797,967582,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","22092125ERP4MSERT",40.52,"TAS-IVAAR16%",16,6.48,"",0,0,"",0,0,47,23/09/21,1,23/09/21,1,
2430798,967582,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,2,"BOLETOS DE AUTOBUS","","22092125ERP4MSERT",80.6,"TAS-IVAAR16%",16,12.9,"",0,0,"",0,0,93.5,23/09/21,1,23/09/21,1,
2430799,967583,"","","VENTAS MISCELANEAS","Bono bus DIRECTO TTP","BBV",1,1,"BOLETOS DE AUTOBUS","","220921115TPP4MSATPT",146.55,"TAS-IVAAR16%",16,23.45,"",0,0,"",0,0,170,23/09/21,1,23/09/21,1,
2430645,967463,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092118ERP01PERT",45251.29,"TAS-IVAAR16%",16,7241.21,"",0,0,"",0,0,52492.5,23/09/21,1,23/09/21,1,
2430646,967464,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921277ERT04GTTP1T",9867,"TAS-IVAEXE",0,0,"",0,0,"",0,0,9867,23/09/21,1,23/09/21,1,
2430647,967465,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","220921277ERT04GTTP1T",8506.06,"TAS-IVAAR16%",16,1360.94,"",0,0,"",0,0,9867,23/09/21,1,23/09/21,1,
2430648,967466,"","","EBUS TTP1","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092191TPP01GTTP1T",3496.56,"TAS-IVAAR16%",16,559.44,"",0,0,"",0,0,4056,23/09/21,1,23/09/21,1,
2430649,967467,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092120ERP04SERT",1961.19,"TAS-IVAAR16%",16,313.81,"",0,0,"",0,0,2275,23/09/21,1,23/09/21,1,
2430650,967467,"","","DIRECTO ECONOMICO","","BBV",1,2,"BOLETOS DE AUTOBUS","","22092120ERP04SERT",-88.79,"TAS-IVAAR16%",-16,-14.21,"",0,0,"",0,0,-103,23/09/21,1,23/09/21,1,
2430651,967468,"","","DIRECTO ECONOMICO ER","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092117ERP01SERT",16600.09,"TAS-IVAAR16%",16,2655.91,"",0,0,"",0,0,19256,23/09/21,1,23/09/21,1,
2430652,967469,"","","DIRECTO ECONOMICO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092118ERP01SERT",53360.56,"TAS-IVAAR16%",16,8538.44,"",0,0,"",0,0,61899,23/09/21,1,23/09/21,1,
2430653,967469,"","","DIRECTO ECONOMICO","","EFE",1,2,"BOLETOS DE AUTOBUS","","22092118ERP01SERT",-883.64,"TAS-IVAAR16%",-16,-141.36,"",0,0,"",0,0,-1025,23/09/21,1,23/09/21,1,
2430654,967470,"","","AEROPUERTO","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921156ERP01AERT",2400,"TAS-IVAAR16%",16,384,"",0,0,"",0,0,2784,23/09/21,1,23/09/21,1,
2430655,967471,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092117TPP01ITPT",-197.42,"TAS-IVAAR16%",-16,-31.58,"",0,0,"",0,0,-229,23/09/21,1,23/09/21,1,
2430656,967471,"","","INTERMEDIO","","EFE",1,2,"BOLETOS DE AUTOBUS","","22092117TPP01ITPT",15743.39,"TAS-IVAAR16%",16,2518.61,"",0,0,"",0,0,18262,23/09/21,1,23/09/21,1,
2430657,967472,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092118ERP04PERT",13495.42,"TAS-IVAAR16%",16,2159.58,"",0,0,"",0,0,15655,23/09/21,1,23/09/21,1,
2430658,967473,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921156ERP04PERT",406.9,"TAS-IVAAR16%",16,65.1,"",0,0,"",0,0,472,23/09/21,1,23/09/21,1,
2430659,967474,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092125ERP01PERT",11429.06,"TAS-IVAAR16%",16,1828.94,"",0,0,"",0,0,13258,23/09/21,1,23/09/21,1,
2430660,967474,"","","PULLMAN PRIMERA CLASE","","EFE",1,2,"BOLETOS DE AUTOBUS","","22092125ERP01PERT",-806.88,"TAS-IVAAR16%",-16,-129.12,"",0,0,"",0,0,-936,23/09/21,1,23/09/21,1,
2430661,967475,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERT04GTTP1T",5237,"TAS-IVAEXE",0,0,"",0,0,"",0,0,5237,23/09/21,1,23/09/21,1,
2430662,967476,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERT04GTTP1T",4514.67,"TAS-IVAAR16%",16,722.33,"",0,0,"",0,0,5237,23/09/21,1,23/09/21,1,
2430663,967477,"","","EBUS TTP1","","AMX",1,1,"BOLETOS DE AUTOBUS","","220921277ERT44GTTP1T",439,"TAS-IVAEXE",0,0,"",0,0,"",0,0,439,23/09/21,1,23/09/21,1,
2430664,967478,"","","EBUS TTP1","TERCEROS-ER","AMX",1,1,"BOLETOS DE AUTOBUS","","220921277ERT44GTTP1T",378.45,"TAS-IVAAR16%",16,60.55,"",0,0,"",0,0,439,23/09/21,1,23/09/21,1,
2430665,967479,"","","EBUS TTP1","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921294TPP01GTTP1T",1460.34,"TAS-IVAAR16%",16,233.66,"",0,0,"",0,0,1694,23/09/21,1,23/09/21,1,
2430666,967480,"","","DIRECTO ECONOMICO","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921156ERP01SERT",1402.61,"TAS-IVAAR16%",16,224.39,"",0,0,"",0,0,1627,23/09/21,1,23/09/21,1,
2430667,967481,"","","AEROPUERTO ER","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092117ERP01AERT",300,"TAS-IVAAR16%",16,48,"",0,0,"",0,0,348,23/09/21,1,23/09/21,1,
2430668,967482,"","","INTERMEDIO","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092123ERT04ITPT",286,"TAS-IVAEXE",0,0,"",0,0,"",0,0,286,23/09/21,1,23/09/21,1,
2430669,967483,"","","INTERMEDIO","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092123ERT04ITPT",246.56,"TAS-IVAAR16%",16,39.44,"",0,0,"",0,0,286,23/09/21,1,23/09/21,1,
2430670,967484,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092123TPP01ITPT",12366.65,"TAS-IVAAR16%",16,1978.35,"",0,0,"",0,0,14345,23/09/21,1,23/09/21,1,
2430671,967485,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092125ERP04PERT",5844.7,"TAS-IVAAR16%",16,935.3,"",0,0,"",0,0,6780,23/09/21,1,23/09/21,1,
2430672,967486,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921115TPP04GTTP1T",71170.96,"TAS-IVAAR16%",16,11387.04,"",0,0,"",0,0,82558,23/09/21,1,23/09/21,1,
2430673,967486,"","","EBUS TTP1","","BBV",1,2,"BOLETOS DE AUTOBUS","","220921115TPP04GTTP1T",-1281.04,"TAS-IVAAR16%",-16,-204.96,"",0,0,"",0,0,-1486,23/09/21,1,23/09/21,1,
2430674,967487,"","","EBUS TTP1","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","220921115TPP16GTTP1T",291.38,"TAS-IVAAR16%",16,46.62,"",0,0,"",0,0,338,23/09/21,1,23/09/21,1,
2430675,967488,"","","DIRECTO ECONOMICO","","AMX",1,1,"BOLETOS DE AUTOBUS","","22092118ERP44SERT",381.03,"TAS-IVAAR16%",16,60.97,"",0,0,"",0,0,442,23/09/21,1,23/09/21,1,
2430676,967489,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921156ERP04SERT",229.31,"TAS-IVAAR16%",16,36.69,"",0,0,"",0,0,266,23/09/21,1,23/09/21,1,
2430677,967490,"","","DIRECTO ECONOMICO ER","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092123ERP04SERT",372.42,"TAS-IVAAR16%",16,59.58,"",0,0,"",0,0,432,23/09/21,1,23/09/21,1,
2430761,967563,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092115TTPIR",9794.83,"TAS-IVAAR16%",16,1567.17,"",0,0,"",0,0,11362,23/09/21,1,23/09/21,1,
2430762,967564,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092118TTPIR",31748.28,"TAS-IVAAR16%",16,5079.72,"",0,0,"",0,0,36828,23/09/21,1,23/09/21,1,
2430763,967565,"","","INTERMEDIO PISTA","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092115TTPMR",24681.86,"TAS-IVAAR16%",16,3949.14,"",0,0,"",0,0,28631,23/09/21,1,23/09/21,1,
2430764,967566,"","","INTERMEDIO PISTA","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092118TTPMR",160.34,"TAS-IVAAR16%",16,25.66,"",0,0,"",0,0,186,23/09/21,1,23/09/21,1,
2430765,967567,"","","MOVILOMAS","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092115CTNR",10651.5,"TAS-IVAEXE",0,0,"",0,0,"",0,0,10651.5,23/09/21,1,23/09/21,1,
2431091,967836,"","","SERVICIO DE ESTACIONAMIENTO","","EFE",1,1,"SERVICIO DE ESTACIONAMIENTO","No Aplica","22092021CAPU",2406.88,"AR_IVA16",16,353.12,"",0,0,"",0,0,2760,24/09/21,1,24/09/21,1,1
2430600,967424,"","","DIRECTO ECONOMICO","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921277ERP01SERT",637.94,"TAS-IVAAR16%",16,102.06,"",0,0,"",0,0,740,23/09/21,1,23/09/21,1,
2430601,967425,"","","DIRECTO ECONOMICO ER","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","22092117ERP16SERT",206.9,"TAS-IVAAR16%",16,33.1,"",0,0,"",0,0,240,23/09/21,1,23/09/21,1,
2430602,967426,"","","AEROPUERTO","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921277ERP04AERT",48051.84,"TAS-IVAAR16%",16,7688.16,"",0,0,"",0,0,55740,23/09/21,1,23/09/21,1,
2430603,967427,"","","AEROPUERTO ER","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092123ERP04AERT",300,"TAS-IVAAR16%",16,48,"",0,0,"",0,0,348,23/09/21,1,23/09/21,1,
2430604,967428,"","","INTERMEDIO","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921113ERT04ITPT",156,"TAS-IVAEXE",0,0,"",0,0,"",0,0,156,23/09/21,1,23/09/21,1,
2430605,967429,"","","INTERMEDIO","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","220921113ERT04ITPT",134.48,"TAS-IVAAR16%",16,21.52,"",0,0,"",0,0,156,23/09/21,1,23/09/21,1,
2430606,967430,"","","INTERMEDIO ATH","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092117TPP01IATHT",2186,"TAS-IVAEXE",0,0,"",0,0,"",0,0,2186,23/09/21,1,23/09/21,1,
2430607,967431,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921279ERP01PERT",7886.91,"TAS-IVAAR16%",16,1262.09,"",0,0,"",0,0,9149,23/09/21,1,23/09/21,1,
2430608,967433,"","","DIRECTO TTP TTP","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","22092115ERT16BTPT",88,"TAS-IVAEXE",0,0,"",0,0,"",0,0,88,23/09/21,1,23/09/21,1,
2430609,967434,"","","DIRECTO TTP TTP","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","22092115ERT16BTPT",75.86,"TAS-IVAAR16%",16,12.14,"",0,0,"",0,0,88,23/09/21,1,23/09/21,1,
2430610,967435,"","","INTERMEDIO PISTA","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092117ERT04MTPT",236,"TAS-IVAEXE",0,0,"",0,0,"",0,0,236,23/09/21,1,23/09/21,1,
2430611,967436,"","","INTERMEDIO PISTA","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092117ERT04MTPT",203.44,"TAS-IVAAR16%",16,32.56,"",0,0,"",0,0,236,23/09/21,1,23/09/21,1,
2430612,967437,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092118ERP04SERT",7653.45,"TAS-IVAAR16%",16,1224.55,"",0,0,"",0,0,8878,23/09/21,1,23/09/21,1,
2430613,967438,"","","DIRECTO ECONOMICO ER","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092117ERP04SERT",696.56,"TAS-IVAAR16%",16,111.44,"",0,0,"",0,0,808,23/09/21,1,23/09/21,1,
2430614,967439,"","","DIRECTO ECONOMICO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092115ERP01SERT",94126.25,"TAS-IVAAR16%",16,15060.25,"",0,0,"",0,0,109186.5,23/09/21,1,23/09/21,1,
2430615,967439,"","","DIRECTO ECONOMICO","","EFE",1,2,"BOLETOS DE AUTOBUS","","22092115ERP01SERT",-710.36,"TAS-IVAAR16%",-16,-113.64,"",0,0,"",0,0,-824,23/09/21,1,23/09/21,1,
2430616,967440,"","","AEROPUERTO","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921115ERP04AERT",132622.52,"TAS-IVAAR16%",16,21218.48,"",0,0,"",0,0,153841,23/09/21,1,23/09/21,1,
2430617,967440,"","","AEROPUERTO","","BBV",1,2,"BOLETOS DE AUTOBUS","","220921115ERP04AERT",-929.32,"TAS-IVAAR16%",-16,-148.68,"",0,0,"",0,0,-1078,23/09/21,1,23/09/21,1,
2430618,967441,"","","AEROPUERTO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092119ERP01AERT",103948.32,"TAS-IVAAR16%",16,16631.68,"",0,0,"",0,0,120580,23/09/21,1,23/09/21,1,
2430619,967442,"","","INTERMEDIO","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092121ERT04ITPT",20,"TAS-IVAEXE",0,0,"",0,0,"",0,0,20,23/09/21,1,23/09/21,1,
2430620,967443,"","","INTERMEDIO","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092121ERT04ITPT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,23/09/21,1,23/09/21,1,
2430621,967444,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092120ERT04ITPT",496,"TAS-IVAEXE",0,0,"",0,0,"",0,0,496,23/09/21,1,23/09/21,1,
2430622,967445,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","22092120ERT04ITPT",427.59,"TAS-IVAAR16%",16,68.41,"",0,0,"",0,0,496,23/09/21,1,23/09/21,1,
2430623,967446,"","","INTERMEDIO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092115TPP01ITPT",10001.55,"TAS-IVAAR16%",16,1600.45,"",0,0,"",0,0,11602,23/09/21,1,23/09/21,1,
2430624,967446,"","","INTERMEDIO TTP","","EFE",1,2,"BOLETOS DE AUTOBUS","","22092115TPP01ITPT",-403.44,"TAS-IVAAR16%",-16,-64.56,"",0,0,"",0,0,-468,23/09/21,1,23/09/21,1,
2430625,967447,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092121TPP01ITPT",-134.48,"TAS-IVAAR16%",-16,-21.52,"",0,0,"",0,0,-156,23/09/21,1,23/09/21,1,
2430626,967447,"","","INTERMEDIO","","EFE",1,2,"BOLETOS DE AUTOBUS","","22092121TPP01ITPT",5363.76,"TAS-IVAAR16%",16,858.24,"",0,0,"",0,0,6222,23/09/21,1,23/09/21,1,
2430627,967448,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERP04PERT",17421.62,"TAS-IVAAR16%",16,2787.88,"",0,0,"",0,0,20209.5,23/09/21,1,23/09/21,1,
2430628,967448,"","","PULLMAN PRIMERA CLASE","","BBV",1,2,"BOLETOS DE AUTOBUS","","22092115ERP04PERT",-403.44,"TAS-IVAAR16%",-16,-64.56,"",0,0,"",0,0,-468,23/09/21,1,23/09/21,1,
2430629,967449,"","","PULLMAN PRIMERA CLASE","","AMX",1,1,"BOLETOS DE AUTOBUS","","22092118ERP44PERT",201.72,"TAS-IVAAR16%",16,32.28,"",0,0,"",0,0,234,23/09/21,1,23/09/21,1,
2430630,967450,"","","EBUS TTP1","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921277TPP01GTTP1T",6378.47,"TAS-IVAAR16%",16,1020.53,"",0,0,"",0,0,7399,23/09/21,1,23/09/21,1,
2430631,967451,"","","DIRECTO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921113TPP01BTPT",2157.79,"TAS-IVAAR16%",16,345.21,"",0,0,"",0,0,2503,23/09/21,1,23/09/21,1,
2430632,967451,"","","DIRECTO TTP","","EFE",1,2,"BOLETOS DE AUTOBUS","","220921113TPP01BTPT",-20.69,"TAS-IVAAR16%",-16,-3.31,"",0,0,"",0,0,-24,23/09/21,1,23/09/21,1,
2430633,967452,"","","INTERMEDIO PISTA","","EFE",1,1,"BOLETOS DE AUTOBUS","","22092117TPP01MTPT",11712.82,"TAS-IVAAR16%",16,1874.18,"",0,0,"",0,0,13587,23/09/21,1,23/09/21,1,
2430634,967453,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","220921115ERP04SERT",6476.75,"TAS-IVAAR16%",16,1036.25,"",0,0,"",0,0,7513,23/09/21,1,23/09/21,1,
2430635,967453,"","","DIRECTO ECONOMICO","","BBV",1,2,"BOLETOS DE AUTOBUS","","220921115ERP04SERT",-604.31,"TAS-IVAAR16%",-16,-96.69,"",0,0,"",0,0,-701,23/09/21,1,23/09/21,1,
2430636,967454,"","","DIRECTO ECONOMICO ER","","EFE",1,1,"BOLETOS DE AUTOBUS","","220921113ERP01SERT",1065.54,"TAS-IVAAR16%",16,170.46,"",0,0,"",0,0,1236,23/09/21,1,23/09/21,1,
2430637,967455,"","","AEROPUERTO","","BBV",1,1,"BOLETOS DE AUTOBUS","","22092115ERP04AERT",9708.68,"TAS-IVAAR16%",16,1553.32,"",0,0,"",0,0,11262,23/09/21,1,23/09/21,1,
2430638,967456,"","","AEROPUERTO","","AMX",1,1,"BOLETOS DE AUTOBUS","","220921277ERP44AERT",3539.66,"TAS-IVAAR16%",16,566.34,"",0,0,"",0,0,4106,23/09/21,1,23/09/21,1,
2430639,967457,"","","AEROPUERTO","","AMX",1,1,"BOLETOS DE AUTOBUS","","22092119ERP44AERT",5039.66,"TAS-IVAAR16%",16,806.34,"",0,0,"",0,0,5846,23/09/21,1,23/09/21,1,
2430468,967304,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","210921APOEFE",1588,"TAS-IVAAR16%",16,254.08,"",0,0,"",0,0,1842.08,22/09/21,1,22/09/21,1,
2430492,967338,"","","SERVICIO DE PAQUETERIA","","TDD",1,1,"ENVIO DE PAQUETES","","210921TPOTDD",1249,"TAS-IVAAR16%",16,199.84,"",0,0,"",0,0,1448.84,22/09/21,1,22/09/21,1,
2430470,967308,"","","SERVICIO DE PAQUETERIA","","TDD",1,1,"ENVIO DE PAQUETES","","210921CDNTDD",706.33,"TAS-IVAAR16%",16,113.01,"",0,0,"",0,0,819.34,22/09/21,1,22/09/21,1,
2430472,967310,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","210921CDSEFE",1953.64,"TAS-IVAAR16%",16,312.58,"",0,0,"",0,0,2266.22,22/09/21,1,22/09/21,1,
2430473,967312,"","","SERVICIO DE PAQUETERIA","","TDD",1,1,"ENVIO DE PAQUETES","","210921CDSTDD",439.57,"TAS-IVAAR16%",16,70.33,"",0,0,"",0,0,509.9,22/09/21,1,22/09/21,1,
2430475,967314,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","210921CEDISEFE",203,"TAS-IVAAR16%",16,32.48,"",0,0,"",0,0,235.48,22/09/21,1,22/09/21,1,
2430476,967316,"","","SERVICIO DE PAQUETERIA","","TDD",1,1,"ENVIO DE PAQUETES","","210921CPUTDD",3078,"TAS-IVAAR16%",16,492.48,"",0,0,"",0,0,3570.48,22/09/21,1,22/09/21,1,
2430478,967318,"","","SERVICIO DE PAQUETERIA","","TDC",1,1,"ENVIO DE PAQUETES","","210921CPUTDC",2069.74,"TAS-IVAAR16%",16,331.18,"",0,0,"",0,0,2400.86,22/09/21,1,22/09/21,1,
2430480,967320,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","210921CPUEFE",9158.86,"TAS-IVAAR16%",16,1465.42,"",0,0,"",0,0,10624.28,22/09/21,1,22/09/21,1,
2430481,967322,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","210921IZTEFE",1169,"TAS-IVAAR16%",16,187.04,"",0,0,"",0,0,1356.04,22/09/21,1,22/09/21,1,
2430482,967324,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","210921PEDEFE",203,"TAS-IVAAR16%",16,32.48,"",0,0,"",0,0,235.48,22/09/21,1,22/09/21,1,
2430483,967326,"","","SERVICIO DE PAQUETERIA","","TDD",1,1,"ENVIO DE PAQUETES","","210921PSDTDD",774,"TAS-IVAAR16%",16,123.84,"",0,0,"",0,0,897.84,22/09/21,1,22/09/21,1,
2430485,967328,"","","SERVICIO DE PAQUETERIA","","TDC",1,1,"ENVIO DE PAQUETES","","210921PSDTDC",290.79,"TAS-IVAAR16%",16,46.53,"",0,0,"",0,0,337.32,22/09/21,1,22/09/21,1,
2430487,967330,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","210921PSDEFE",1372.26,"TAS-IVAAR16%",16,219.56,"",0,0,"",0,0,1591.82,22/09/21,1,22/09/21,1,
2430488,967332,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","210921TEHEFE",872.42,"TAS-IVAAR16%",16,139.59,"",0,0,"",0,0,1012.01,22/09/21,1,22/09/21,1,
2430489,967334,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","210921TPOEFE",17093.88,"TAS-IVAAR16%",16,2735.04,"",0,0,"",0,0,19828.85,22/09/21,1,22/09/21,1,
